,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma0_11,Gamma0_12,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,Gamma11,Gamma12,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,runtime,Gamma,cohlength,ucohlength,ueta
89,89,89,86,1e-06,0.001,1e-06,3.1622776601683795e-05,0.001,0.001,3.1622776601683795e-05,0.001,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,1e-06,7.908853284696335e-06,0.180128122968123,0.0034992010562696,0.1465485470357267,0.029946471179189,0.1270303153182363,0.0458251794530454,0.113859337383455,0.0577221585880635,0.102860406344759,0.0680821467169513,7.527396331887236e-06,-3.5107766113820584e-05,-0.0014859282665453,8405.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305270802312,1.102332641417532,1.0570587729609018,-0.0014715280018766
90,90,90,10,1e-06,0.001,3.1622776601683795e-05,3.1622776601683795e-05,0.001,1e-06,1e-06,1e-06,0.001,3.1622776601683795e-05,0.001,3.1622776601683795e-05,2.306696986646991e-06,0.179693875322414,0.0039260552036575,0.1458697950580498,0.0303384698151662,0.126488402967184,0.0460775330756752,0.1134622980232199,0.0578265808763542,0.102622875570131,0.0680418552334657,2.705431980966971e-05,-1.845030119375265e-05,-0.0014859281835885,9691.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305245028627,1.1020331072790277,1.057058773271142,-0.0014715280018764
91,91,91,12,1e-06,0.001,0.001,3.1622776601683795e-05,0.001,3.1622776601683795e-05,1e-06,0.001,1e-06,1e-06,0.001,3.1622776601683795e-05,1.7680610738616752e-06,0.1794950572615021,0.0043650961290585,0.145437329819889,0.0306672171727794,0.126242202278206,0.046248326539724,0.1133073033521374,0.0579733750359477,0.1025449616947434,0.0680717353264168,1.976008875374602e-05,-2.827619140019384e-05,-0.0014859278251462,8967.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305233385492,1.101744206287141,1.0570587734112904,-0.0014715280018764
92,92,92,72,1e-06,1e-06,0.001,1e-06,0.001,0.001,0.001,3.1622776601683795e-05,3.1622776601683795e-05,0.001,1e-06,1e-06,0.1739868658475782,0.0252968269836796,0.1548089967911689,4.0202085335414894e-05,0.1497830210062977,0.0349806773139004,0.116462441066353,0.0601881805938475,0.0957700340720515,0.0808470306923614,0.0759033873646215,5.827386246341639e-05,-3.521595024284775e-05,-0.0014857608272014,8701.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305265338222,1.1145101580574668,1.057058773026677,-0.0014715280018766
93,93,93,22,0.001,0.001,0.001,1e-06,0.001,0.001,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,3.1622776601683795e-05,1e-06,0.1740013990757649,0.0251821228881167,0.1548764889195559,3.5524394117749e-06,0.1498244292364081,0.0349510729377511,0.1165091133825834,0.0601392294489491,0.0958170372102026,0.0808160088281326,0.0759182304015686,1.6316942476023651e-06,-2.8576742373202183e-05,-0.0014857608056291,8282.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305255572529,1.1145019488419186,1.0570587731442254,-0.0014715280018765
94,94,94,36,1e-06,1e-06,0.001,1e-06,0.001,0.001,1e-06,3.1622776601683795e-05,1e-06,0.001,3.1622776601683795e-05,1e-06,0.1738859738725693,0.0254149981100261,0.155002915613737,3.888714343440812e-06,0.1500370547125561,0.0349844962308525,0.1166641449943047,0.0602088908221329,0.0959479924565859,0.0809127006584707,0.0760250809051868,1.647794690807564e-06,-2.418226417654059e-05,-0.0014857608045146,8705.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305233767064,1.1144795464065924,1.0570587734066983,-0.0014715280018764
95,95,95,63,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,1e-06,0.001,0.001,1e-06,1e-06,1e-06,1e-06,0.1692614573863656,0.0338577990509336,0.1413289755169015,0.0107628013418766,0.1633784622024164,3.628264909488376e-06,0.1480183910082169,0.039146759803612,0.1099454286253185,0.073276064320345,0.078916948535061,0.0001224145946635,-1.0785186503526596e-05,-0.0014852741711484,11900.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305213853271,1.1236565987002982,1.0570587736464,-0.0014715280018763
96,96,96,60,0.001,1e-06,1e-06,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,0.001,1e-06,0.001,3.1622776601683795e-05,1e-06,0.0813536374133905,0.1358129224301272,0.0162761040296874,0.1540352511526634,0.0081858885917495,0.1591440083852101,0.0032576336029187,0.1668968707616765,1.7441778894272124e-06,0.1417108862362432,0.0554172382589356,2.637708954040489e-06,-4.436670887730243e-06,-0.0014851084503314,11525.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305234516255,1.1198453359777492,1.057058773397681,-0.0014715280018764
97,97,97,17,3.1622776601683795e-05,3.1622776601683795e-05,0.001,1e-06,3.1622776601683795e-05,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.1644480992528168,0.0390597247995522,0.1352886363281512,0.0189265483046855,0.1525791240420859,0.0074032605846534,0.1643718942281797,4.858869991165328e-05,0.1422409479385098,0.0577689062877165,0.0842701616551815,7.636752736133408e-07,-2.0923401966197347e-05,-0.0014843483597769,9003.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305261218915,1.119634761538092,1.0570587730762595,-0.0014715280018765
98,98,98,80,1e-06,3.1622776601683795e-05,1e-06,1e-06,0.001,1e-06,0.001,1e-06,1e-06,0.001,1e-06,0.001,0.1683505029662806,0.0350240272348048,0.1394264271354172,0.0120978109668465,0.163678924211205,3.349820248490272e-05,0.1332966194699857,0.0764290809342307,0.0585092875242886,0.1411702810818996,1.5989023437451164e-06,0.0760813674862833,-9.59678709492558e-06,-0.0014823340776156,9807.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305261638427,1.1680286260960595,1.0570587730712078,-0.0014715280018765
99,99,99,0,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.1688966241828527,0.0338094392890136,0.1420140590024939,0.0099754924962243,0.1629107311387521,1.160487524208957e-06,0.1631751117435169,1.0413949615874431e-06,0.1738604159218087,3.314100899422457e-06,0.1193011956524418,6.674406968725126e-07,-2.446632232377931e-06,-0.0014787607107539,10258.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305266738999,1.1139502556981649,1.0570587730098124,-0.0014715280018766
